id,first_name,last_name,age,gender,state,party,email,registered_date,last_voted_date,,,,,,,,,
VOT2476,Susan,Webb,36,F,AL,Independent,susan.webb@email.com,2013-04-20,2020-11-03,,,,,,,,,
VOT2477,Louis,Simpson,54,M,LA,Democrat,louis.simpson@email.com,2001-08-05,2024-11-05,,,,,,,,,
VOT2478,Dorothy,Stevens,48,F,KY,Republican,dorothy.stevens@email.com,2007-01-18,2024-11-05,,,,,,,,,
VOT2479,Patrick,Tucker,30,M,OK,Independent,patrick.tucker@email.com,2018-05-30,2022-11-08,,,,,,,,,
VOT248,Paisley,Marshall,48,F,FL,Democrat,paisley.marshall@email.com,2007-08-15,2024-11-05,,,,,,,,,
VOT2480,Rose,Porter,44,F,AR,Democrat,rose.porter@email.com,2009-10-12,2024-11-05,,,,,,,,,
VOT2481,Willie,Hunter,40,M,IA,Republican,willie.hunter@email.com,2012-02-25,2024-11-05,,,,,,,,,
VOT2482,Katherine,Hicks,35,F,MS,Independent,katherine.hicks@email.com,2014-07-08,2024-11-05,,,,,,,,,
VOT2483,Terry,Crawford,57,M,UT,Democrat,terry.crawford@email.com,2000-11-20,2020-11-03,,,,,,,,,
VOT2484,Amy,Henry,31,F,KS,Republican,amy.henry@email.com,2017-04-02,2024-11-05,,,,,,,,,
VOT2485,Harold,Boyd,46,M,NE,Independent,harold.boyd@email.com,2008-08-15,2024-11-05,,,,,,,,,
VOT2486,Christine,Mason,43,F,NM,Democrat,christine.mason@email.com,2009-12-28,2022-11-08,,,,,,,,,
VOT2487,Gerald,Morales,39,M,WV,Republican,gerald.morales@email.com,2011-05-10,2024-11-05,,,,,,,,,
VOT2488,Debra,Kennedy,61,F,ID,Independent,debra.kennedy@email.com,1995-09-22,2024-11-05,,,,,,,,,
VOT2489,Arthur,Warren,28,M,HI,Democrat,arthur.warren@email.com,2019-02-05,2024-11-05,,,,,,,,,
VOT249,Damian,Owens,43,M,NY,Republican,damian.owens@email.com,2009-12-28,2024-11-05,,,,,,,,,
VOT2490,Jean,Dixon,50,F,NH,Republican,jean.dixon@email.com,2004-06-18,2020-11-03,,,,,,,,,
VOT2491,Bryan,Ramos,44,M,ME,Independent,bryan.ramos@email.com,2009-10-30,2024-11-05,,,,,,,,,
VOT2492,Kathryn,Reyes,37,F,RI,Democrat,kathryn.reyes@email.com,2013-03-15,2024-11-05,,,,,,,,,
VOT2493,Austin,Burns,52,M,MT,Republican,austin.burns@email.com,2004-07-25,2022-11-08,,,,,,,,,
VOT2494,Denise,Gordon,32,F,DE,Independent,denise.gordon@email.com,2016-12-08,2024-11-05,,,,,,,,,
VOT2495,Willie,Shaw,48,M,SD,Democrat,willie.shaw@email.com,2007-04-20,2024-11-05,,,,,,,,,
VOT2496,Rachel,Holmes,45,F,ND,Republican,rachel.holmes@email.com,2008-08-05,2024-11-05,,,,,,,,,
VOT2497,Aaron,Rice,38,M,AK,Independent,aaron.rice@email.com,2012-01-18,2020-11-03,,,,,,,,,
VOT2498,Judy,Robertson,59,F,VT,Democrat,judy.robertson@email.com,1999-05-30,2024-11-05,,,,,,,,,
VOT2499,Jonathan,Hunt,41,M,WY,Republican,jonathan.hunt@email.com,2010-10-12,2024-11-05,,,,,,,,,
VOT250,Raelynn,Johnston,37,F,PA,Independent,raelynn.johnston@email.com,2013-05-10,2022-11-08,,,,,,,,,
VOT2500,Carolyn,Black,34,F,CA,Independent,carolyn.black@email.com,2015-02-25,2022-11-08,,,,,,,,,
VOT2501,Eugene,Daniels,56,M,TX,Democrat,eugene.daniels@email.com,2000-07-08,2024-11-05,,,,,,,,,
VOT2502,Sara,Palmer,47,F,FL,Republican,sara.palmer@email.com,2007-11-20,2024-11-05,,,,,,,,,
VOT2503,Arthur,Mills,29,M,NY,Independent,arthur.mills@email.com,2018-04-02,2024-11-05,,,,,,,,,
VOT2504,Madison,Nichols,49,F,PA,Democrat,madison.nichols@email.com,2006-08-15,2020-11-03,,,,,,,,,
VOT2505,Gabriel,Grant,42,M,IL,Republican,gabriel.grant@email.com,2010-12-28,2024-11-05,,,,,,,,,
VOT2506,Samantha,Knight,36,F,OH,Independent,samantha.knight@email.com,2013-05-10,2024-11-05,,,,,,,,,
VOT2507,Albert,Ferguson,58,M,MI,Democrat,albert.ferguson@email.com,2002-09-22,2022-11-08,,,,,,,,,
VOT2508,Patricia,Rose,33,F,NC,Republican,patricia.rose@email.com,2016-02-05,2024-11-05,,,,,,,,,
VOT2509,Terry,Stone,45,M,GA,Independent,terry.stone@email.com,2008-06-18,2024-11-05,,,,,,,,,
VOT251,River,Murray,52,M,IL,Democrat,river.murray@email.com,2004-09-22,2024-11-05,,,,,,,,,
VOT2510,Amy,Hawkins,51,F,VA,Democrat,amy.hawkins@email.com,2004-10-30,2024-11-05,,,,,,,,,
VOT2511,Willie,Dunn,40,M,WA,Republican,willie.dunn@email.com,2012-03-15,2020-11-03,,,,,,,,,
VOT2512,Diana,Sims,30,F,AZ,Independent,diana.sims@email.com,2018-07-25,2024-11-05,,,,,,,,,
VOT2513,Gerald,Hudson,53,M,MA,Democrat,gerald.hudson@email.com,2003-12-08,2024-11-05,,,,,,,,,
VOT2514,Kelly,Spencer,46,F,TN,Republican,kelly.spencer@email.com,2008-04-20,2022-11-08,,,,,,,,,
VOT2515,Peter,Gardner,38,M,MO,Independent,peter.gardner@email.com,2012-08-05,2024-11-05,,,,,,,,,
VOT2516,Frances,Stephens,61,F,MD,Democrat,frances.stephens@email.com,1995-01-18,2024-11-05,,,,,,,,,
VOT2517,Harold,Payne,44,M,CO,Republican,harold.payne@email.com,2009-05-30,2024-11-05,,,,,,,,,
VOT2518,Judith,Pierce,31,F,OR,Independent,judith.pierce@email.com,2017-10-12,2020-11-03,,,,,,,,,
VOT2519,Benjamin,Berry,48,M,NV,Democrat,benjamin.berry@email.com,2007-02-25,2024-11-05,,,,,,,,,
VOT252,Alaina,Freeman,31,F,OH,Republican,alaina.freeman@email.com,2017-02-05,2024-11-05,,,,,,,,,
VOT2520,Lauren,Arnold,43,F,CT,Republican,lauren.arnold@email.com,2009-07-08,2024-11-05,,,,,,,,,
VOT2521,Keith,Reynolds,37,M,NJ,Independent,keith.reynolds@email.com,2013-11-20,2022-11-08,,,,,,,,,
VOT2522,Julie,Ellis,55,F,IN,Democrat,julie.ellis@email.com,2001-04-02,2024-11-05,,,,,,,,,
VOT2523,Carl,Harrison,39,M,WI,Republican,carl.harrison@email.com,2011-08-15,2024-11-05,,,,,,,,,
VOT2524,Teresa,Gibson,52,F,SC,Independent,teresa.gibson@email.com,2004-12-28,2024-11-05,,,,,,,,,
VOT2525,Lawrence,McDonald,35,M,AL,Democrat,lawrence.mcdonald@email.com,2014-05-10,2020-11-03,,,,,,,,,
VOT2526,Gloria,Cruz,47,F,LA,Republican,gloria.cruz@email.com,2007-09-22,2024-11-05,,,,,,,,,
VOT2527,Ralph,Marshall,60,M,KY,Independent,ralph.marshall@email.com,1998-02-05,2024-11-05,,,,,,,,,
VOT2528,Alice,Owens,32,F,OK,Democrat,alice.owens@email.com,2016-06-18,2022-11-08,,,,,,,,,
VOT2529,Juan,Johnston,49,M,AR,Republican,juan.johnston@email.com,2006-10-30,2024-11-05,,,,,,,,,
VOT253,Ashton,Wells,44,M,MI,Independent,ashton.wells@email.com,2009-06-18,2024-11-05,,,,,,,,,
VOT2530,Donna,Murray,44,F,IA,Independent,donna.murray@email.com,2009-03-15,2024-11-05,,,,,,,,,
VOT2531,Ryan,Freeman,38,M,MS,Democrat,ryan.freeman@email.com,2012-07-25,2024-11-05,,,,,,,,,
VOT2532,Brenda,Wells,56,F,UT,Republican,brenda.wells@email.com,2000-12-08,2020-11-03,,,,,,,,,
VOT2533,Scott,Webb,41,M,KS,Independent,scott.webb@email.com,2010-04-20,2024-11-05,,,,,,,,,
VOT2534,Barbara,Simpson,34,F,NE,Democrat,barbara.simpson@email.com,2015-08-05,2024-11-05,,,,,,,,,
VOT2535,Wayne,Stevens,50,M,NM,Republican,wayne.stevens@email.com,2004-01-18,2022-11-08,,,,,,,,,
VOT2536,Nancy,Tucker,45,F,WV,Independent,nancy.tucker@email.com,2008-05-30,2024-11-05,,,,,,,,,
VOT2537,Jerry,Porter,29,M,ID,Democrat,jerry.porter@email.com,2018-10-12,2024-11-05,,,,,,,,,
VOT2538,Helen,Hunter,46,F,HI,Republican,helen.hunter@email.com,2008-02-25,2024-11-05,,,,,,,,,
VOT2539,Eugene,Hicks,42,M,NH,Independent,eugene.hicks@email.com,2010-07-08,2020-11-03,,,,,,,,,
VOT254,Lucia,Webb,58,F,NC,Democrat,lucia.webb@email.com,2002-10-30,2020-11-03,,,,,,,,,
VOT2540,Mary,Crawford,37,F,ME,Democrat,mary.crawford@email.com,2013-11-20,2024-11-05,,,,,,,,,
VOT2541,Douglas,Henry,59,M,RI,Republican,douglas.henry@email.com,1999-04-02,2024-11-05,,,,,,,,,
VOT2542,Linda,Boyd,30,F,MT,Independent,linda.boyd@email.com,2018-08-15,2022-11-08,,,,,,,,,
VOT2543,Randy,Mason,48,M,DE,Democrat,randy.mason@email.com,2007-12-28,2024-11-05,,,,,,,,,
VOT2544,Sarah,Morales,43,F,SD,Republican,sarah.morales@email.com,2009-05-10,2024-11-05,,,,,,,,,
VOT2545,Howard,Kennedy,36,M,ND,Independent,howard.kennedy@email.com,2013-09-22,2024-11-05,,,,,,,,,
VOT2546,Betty,Warren,54,F,AK,Democrat,betty.warren@email.com,2001-02-05,2020-11-03,,,,,,,,,
VOT2547,Billy,Dixon,40,M,VT,Republican,billy.dixon@email.com,2012-06-18,2024-11-05,,,,,,,,,
VOT2548,Christine,Ramos,31,F,WY,Independent,christine.ramos@email.com,2017-10-30,2024-11-05,,,,,,,,,
VOT2549,Ronald,Reyes,51,M,CA,Democrat,ronald.reyes@email.com,2004-03-15,2022-11-08,,,,,,,,,
VOT255,Milo,Simpson,29,M,GA,Republican,milo.simpson@email.com,2018-03-15,2024-11-05,,,,,,,,,
VOT2550,Jessica,Burns,44,F,TX,Republican,jessica.burns@email.com,2009-07-25,2024-11-05,,,,,,,,,
VOT2551,Kenneth,Gordon,39,M,FL,Independent,kenneth.gordon@email.com,2011-12-08,2024-11-05,,,,,,,,,
VOT2552,Maria,Shaw,61,F,NY,Democrat,maria.shaw@email.com,1995-04-20,2024-11-05,,,,,,,,,
VOT2553,Donald,Holmes,35,M,PA,Republican,donald.holmes@email.com,2014-08-05,2020-11-03,,,,,,,,,
VOT2554,Sharon,Rice,49,F,IL,Independent,sharon.rice@email.com,2006-01-18,2024-11-05,,,,,,,,,
VOT2555,Frank,Robertson,45,M,OH,Democrat,frank.robertson@email.com,2008-05-30,2024-11-05,,,,,,,,,
VOT2556,Carol,Hunt,33,F,MI,Republican,carol.hunt@email.com,2016-10-12,2022-11-08,,,,,,,,,
VOT2557,Larry,Black,52,M,NC,Independent,larry.black@email.com,2004-02-25,2024-11-05,,,,,,,,,
VOT2558,Sandra,Daniels,46,F,GA,Democrat,sandra.daniels@email.com,2008-07-08,2024-11-05,,,,,,,,,
VOT2559,Edward,Palmer,38,M,VA,Republican,edward.palmer@email.com,2012-11-20,2024-11-05,,,,,,,,,
VOT256,Elena,Stevens,46,F,VA,Independent,elena.stevens@email.com,2008-07-25,2024-11-05,,,,,,,,,
VOT2560,Laura,Mills,57,F,WA,Independent,laura.mills@email.com,2000-04-02,2020-11-03,,,,,,,,,
VOT2561,Mark,Nichols,41,M,AZ,Democrat,mark.nichols@email.com,2010-08-15,2024-11-05,,,,,,,,,
VOT2562,Joyce,Grant,30,F,MA,Republican,joyce.grant@email.com,2018-12-28,2024-11-05,,,,,,,,,
VOT2563,Raymond,Knight,47,M,TN,Independent,raymond.knight@email.com,2007-05-10,2022-11-08,,,,,,,,,
VOT2564,Deborah,Ferguson,44,F,MO,Democrat,deborah.ferguson@email.com,2009-09-22,2024-11-05,,,,,,,,,
VOT2565,George,Rose,36,M,MD,Republican,george.rose@email.com,2013-02-05,2024-11-05,,,,,,,,,
VOT2566,Patricia,Stone,58,F,CO,Independent,patricia.stone@email.com,2002-06-18,2024-11-05,,,,,,,,,
VOT2567,Roger,Hawkins,40,M,OR,Democrat,roger.hawkins@email.com,2012-10-30,2020-11-03,,,,,,,,,
VOT2568,Kimberly,Dunn,48,F,NV,Republican,kimberly.dunn@email.com,2007-03-15,2024-11-05,,,,,,,,,
VOT2569,Arthur,Sims,53,M,CT,Independent,arthur.sims@email.com,2003-07-25,2024-11-05,,,,,,,,,
VOT257,Graham,Tucker,39,M,WA,Democrat,graham.tucker@email.com,2011-12-08,2022-11-08,,,,,,,,,
VOT2570,Ruth,Hudson,34,F,NJ,Democrat,ruth.hudson@email.com,2015-12-08,2022-11-08,,,,,,,,,
VOT2571,Joseph,Spencer,50,M,IN,Republican,joseph.spencer@email.com,2004-04-20,2024-11-05,,,,,,,,,
VOT2572,Margaret,Gardner,42,F,WI,Independent,margaret.gardner@email.com,2010-08-05,2024-11-05,,,,,,,,,
VOT2573,Fred,Stephens,29,M,SC,Democrat,fred.stephens@email.com,2018-01-18,2024-11-05,,,,,,,,,
VOT2574,Carolyn,Payne,45,F,AL,Republican,carolyn.payne@email.com,2008-05-30,2020-11-03,,,,,,,,,
VOT2575,Richard,Pierce,41,M,LA,Independent,richard.pierce@email.com,2010-10-12,2024-11-05,,,,,,,,,
VOT2576,Janet,Berry,37,F,KY,Democrat,janet.berry@email.com,2013-02-25,2024-11-05,,,,,,,,,
VOT2577,Timothy,Arnold,56,M,OK,Republican,timothy.arnold@email.com,2000-07-08,2022-11-08,,,,,,,,,
VOT2578,Pamela,Reynolds,31,F,AR,Independent,pamela.reynolds@email.com,2017-11-20,2024-11-05,,,,,,,,,
VOT2579,Albert,Ellis,49,M,IA,Democrat,albert.ellis@email.com,2006-04-02,2024-11-05,,,,,,,,,
VOT258,Adalynn,Porter,53,F,AZ,Republican,adalynn.porter@email.com,2003-04-20,2024-11-05,,,,,,,,,
VOT2580,Virginia,Harrison,43,F,MS,Republican,virginia.harrison@email.com,2009-08-15,2024-11-05,,,,,,,,,
VOT2581,Jeremy,Gibson,35,M,UT,Independent,jeremy.gibson@email.com,2014-12-28,2020-11-03,,,,,,,,,
VOT2582,Frances,McDonald,60,F,KS,Democrat,frances.mcdonald@email.com,1998-05-10,2024-11-05,,,,,,,,,
VOT2583,Phillip,Cruz,39,M,NE,Republican,phillip.cruz@email.com,2011-09-22,2024-11-05,,,,,,,,,
VOT2584,Susan,Marshall,51,F,NM,Independent,susan.marshall@email.com,2004-02-05,2022-11-08,,,,,,,,,
VOT2585,Louis,Owens,46,M,WV,Democrat,louis.owens@email.com,2008-06-18,2024-11-05,,,,,,,,,
VOT2586,Dorothy,Johnston,32,F,ID,Republican,dorothy.johnston@email.com,2016-10-30,2024-11-05,,,,,,,,,
VOT2587,Patrick,Murray,54,M,HI,Independent,patrick.murray@email.com,2001-03-15,2024-11-05,,,,,,,,,
VOT2588,Rose,Freeman,44,F,NH,Democrat,rose.freeman@email.com,2009-07-25,2020-11-03,,,,,,,,,
VOT2589,Willie,Wells,38,M,ME,Republican,willie.wells@email.com,2012-12-08,2024-11-05,,,,,,,,,
VOT259,Rhett,Hunter,35,M,MA,Independent,rhett.hunter@email.com,2014-08-05,2024-11-05,,,,,,,,,
VOT2590,Katherine,Webb,62,F,RI,Independent,katherine.webb@email.com,1994-04-20,2024-11-05,,,,,,,,,
VOT2591,Terry,Simpson,28,M,MT,Democrat,terry.simpson@email.com,2019-08-05,2022-11-08,,,,,,,,,
VOT2592,Amy,Stevens,47,F,DE,Republican,amy.stevens@email.com,2007-01-18,2024-11-05,,,,,,,,,
VOT2593,Harold,Tucker,42,M,SD,Independent,harold.tucker@email.com,2010-05-30,2024-11-05,,,,,,,,,
VOT2594,Christine,Porter,36,F,ND,Democrat,christine.porter@email.com,2013-10-12,2024-11-05,,,,,,,,,
VOT2595,Gerald,Hunter,55,M,AK,Republican,gerald.hunter@email.com,2001-02-25,2020-11-03,,,,,,,,,
VOT2596,Debra,Hicks,40,F,VT,Independent,debra.hicks@email.com,2012-07-08,2024-11-05,,,,,,,,,
VOT2597,Arthur,Crawford,33,M,WY,Democrat,arthur.crawford@email.com,2016-11-20,2024-11-05,,,,,,,,,
VOT2598,Jean,Henry,48,F,CA,Republican,jean.henry@email.com,2007-04-02,2022-11-08,,,,,,,,,
VOT2599,Bryan,Boyd,45,M,TX,Independent,bryan.boyd@email.com,2008-08-15,2024-11-05,,,,,,,,,
VOT260,Arya,Hicks,47,F,TN,Democrat,arya.hicks@email.com,2007-01-18,2024-11-05,,,,,,,,,
VOT2600,Kathryn,Mason,39,F,FL,Democrat,kathryn.mason@email.com,2011-12-28,2024-11-05,,,,,,,,,
VOT2601,Austin,Morales,61,M,NY,Republican,austin.morales@email.com,1995-05-10,2024-11-05,,,,,,,,,
VOT2602,Denise,Kennedy,30,F,PA,Independent,denise.kennedy@email.com,2018-09-22,2020-11-03,,,,,,,,,
VOT2603,Willie,Warren,50,M,IL,Democrat,willie.warren@email.com,2004-02-05,2024-11-05,,,,,,,,,
VOT2604,Rachel,Dixon,43,F,OH,Republican,rachel.dixon@email.com,2009-06-18,2024-11-05,,,,,,,,,
VOT2605,Aaron,Ramos,37,M,MI,Independent,aaron.ramos@email.com,2013-10-30,2022-11-08,,,,,,,,,
VOT2606,Judy,Reyes,58,F,NC,Democrat,judy.reyes@email.com,2002-03-15,2024-11-05,,,,,,,,,
VOT2607,Jonathan,Burns,34,M,GA,Republican,jonathan.burns@email.com,2015-07-25,2024-11-05,,,,,,,,,
VOT2608,Carolyn,Gordon,49,F,VA,Independent,carolyn.gordon@email.com,2006-12-08,2024-11-05,,,,,,,,,
VOT2609,Eugene,Shaw,44,M,WA,Democrat,eugene.shaw@email.com,2009-04-20,2020-11-03,,,,,,,,,
VOT261,Enzo,Crawford,60,M,MO,Republican,enzo.crawford@email.com,1998-05-30,2020-11-03,,,,,,,,,
VOT2610,Sara,Holmes,31,F,AZ,Republican,sara.holmes@email.com,2017-08-05,2024-11-05,,,,,,,,,
VOT2611,Arthur,Rice,52,M,MA,Independent,arthur.rice@email.com,2004-01-18,2024-11-05,,,,,,,,,
VOT2612,Madison,Robertson,46,F,TN,Democrat,madison.robertson@email.com,2008-05-30,2022-11-08,,,,,,,,,
VOT2613,Gabriel,Hunt,38,M,MO,Republican,gabriel.hunt@email.com,2012-10-12,2024-11-05,,,,,,,,,
VOT2614,Samantha,Black,60,F,MD,Independent,samantha.black@email.com,1998-02-25,2024-11-05,,,,,,,,,
VOT2615,Albert,Daniels,41,M,CO,Democrat,albert.daniels@email.com,2010-07-08,2024-11-05,,,,,,,,,
VOT2616,Patricia,Palmer,35,F,OR,Republican,patricia.palmer@email.com,2014-11-20,2020-11-03,,,,,,,,,
VOT2617,Terry,Mills,53,M,NV,Independent,terry.mills@email.com,2003-04-02,2024-11-05,,,,,,,,,
VOT2618,Amy,Nichols,47,F,CT,Democrat,amy.nichols@email.com,2007-08-15,2024-11-05,,,,,,,,,
VOT2619,Willie,Grant,40,M,NJ,Republican,willie.grant@email.com,2012-12-28,2022-11-08,,,,,,,,,
VOT262,Melody,Henry,33,F,MD,Independent,melody.henry@email.com,2016-09-12,2024-11-05,,,,,,,,,
VOT2620,Diana,Knight,29,F,IN,Independent,diana.knight@email.com,2018-05-10,2024-11-05,,,,,,,,,
VOT2621,Gerald,Ferguson,48,M,WI,Democrat,gerald.ferguson@email.com,2007-09-22,2024-11-05,,,,,,,,,
VOT2622,Kelly,Rose,42,F,SC,Republican,kelly.rose@email.com,2010-02-05,2024-11-05,,,,,,,,,
VOT2623,Peter,Stone,37,M,AL,Independent,peter.stone@email.com,2013-06-18,2020-11-03,,,,,,,,,
VOT2624,Frances,Hawkins,56,F,LA,Democrat,frances.hawkins@email.com,2000-10-30,2024-11-05,,,,,,,,,
VOT2625,Harold,Dunn,32,M,KY,Republican,harold.dunn@email.com,2016-03-15,2024-11-05,,,,,,,,,
VOT2626,Judith,Sims,45,F,OK,Independent,judith.sims@email.com,2008-07-25,2022-11-08,,,,,,,,,
VOT2627,Benjamin,Hudson,44,M,AR,Democrat,benjamin.hudson@email.com,2009-12-08,2024-11-05,,,,,,,,,
VOT2628,Lauren,Spencer,39,F,IA,Republican,lauren.spencer@email.com,2011-04-20,2024-11-05,,,,,,,,,
VOT2629,Keith,Gardner,61,M,MS,Independent,keith.gardner@email.com,1995-08-05,2024-11-05,,,,,,,,,
VOT263,Knox,Boyd,42,M,CO,Democrat,knox.boyd@email.com,2010-02-25,2024-11-05,,,,,,,,,
VOT2630,Julie,Stephens,33,F,UT,Democrat,julie.stephens@email.com,2016-01-18,2020-11-03,,,,,,,,,
VOT2631,Carl,Payne,51,M,KS,Republican,carl.payne@email.com,2004-05-30,2024-11-05,,,,,,,,,
VOT2632,Teresa,Pierce,46,F,NE,Independent,teresa.pierce@email.com,2008-10-12,2024-11-05,,,,,,,,,
VOT2633,Lawrence,Berry,38,M,NM,Democrat,lawrence.berry@email.com,2012-02-25,2022-11-08,,,,,,,,,
VOT2634,Gloria,Arnold,55,F,WV,Republican,gloria.arnold@email.com,2001-07-08,2024-11-05,,,,,,,,,
VOT2635,Ralph,Reynolds,30,M,ID,Independent,ralph.reynolds@email.com,2018-11-20,2024-11-05,,,,,,,,,
VOT2636,Alice,Ellis,47,F,HI,Democrat,alice.ellis@email.com,2007-04-02,2024-11-05,,,,,,,,,
VOT2637,Juan,Harrison,43,M,NH,Republican,juan.harrison@email.com,2009-08-15,2020-11-03,,,,,,,,,
VOT2638,Donna,Gibson,36,F,ME,Independent,donna.gibson@email.com,2013-12-28,2024-11-05,,,,,,,,,
VOT2639,Ryan,McDonald,59,M,RI,Democrat,ryan.mcdonald@email.com,1999-05-10,2024-11-05,,,,,,,,,
VOT264,Lillian,Mason,28,F,OR,Republican,lillian.mason@email.com,2019-06-08,2022-11-08,,,,,,,,,
VOT2640,Brenda,Cruz,41,F,MT,Republican,brenda.cruz@email.com,2010-09-22,2022-11-08,,,,,,,,,
VOT2641,Scott,Marshall,34,M,DE,Independent,scott.marshall@email.com,2015-02-05,2024-11-05,,,,,,,,,
VOT2642,Barbara,Owens,50,F,SD,Democrat,barbara.owens@email.com,2004-06-18,2024-11-05,,,,,,,,,
VOT2643,Wayne,Johnston,48,M,ND,Republican,wayne.johnston@email.com,2007-10-30,2024-11-05,,,,,,,,,
VOT2644,Nancy,Murray,31,F,AK,Independent,nancy.murray@email.com,2017-03-15,2020-11-03,,,,,,,,,
VOT2645,Jerry,Freeman,52,M,VT,Democrat,jerry.freeman@email.com,2004-07-25,2024-11-05,,,,,,,,,
VOT2646,Helen,Wells,45,F,WY,Republican,helen.wells@email.com,2008-12-08,2024-11-05,,,,,,,,,
VOT2647,Eugene,Webb,40,M,CA,Independent,eugene.webb@email.com,2012-04-20,2022-11-08,,,,,,,,,
VOT2648,Mary,Simpson,62,F,TX,Democrat,mary.simpson@email.com,1994-08-05,2024-11-05,,,,,,,,,
VOT2649,Douglas,Stevens,35,M,FL,Republican,douglas.stevens@email.com,2014-01-18,2024-11-05,,,,,,,,,
VOT265,Caden,Morales,51,M,NV,Independent,caden.morales@email.com,2004-10-20,2024-11-05,,,,,,,,,
VOT2650,Linda,Tucker,49,F,NY,Independent,linda.tucker@email.com,2006-05-30,2024-11-05,,,,,,,,,
VOT2651,Randy,Porter,42,M,PA,Democrat,randy.porter@email.com,2010-10-12,2020-11-03,,,,,,,,,
VOT2652,Sarah,Hunter,28,F,IL,Republican,sarah.hunter@email.com,2019-02-25,2024-11-05,,,,,,,,,
VOT2653,Howard,Hicks,46,M,OH,Independent,howard.hicks@email.com,2008-07-08,2024-11-05,,,,,,,,,
VOT2654,Betty,Crawford,44,F,MI,Democrat,betty.crawford@email.com,2009-11-20,2022-11-08,,,,,,,,,
VOT2655,Billy,Henry,37,M,NC,Republican,billy.henry@email.com,2013-04-02,2024-11-05,,,,,,,,,
VOT2656,Christine,Boyd,58,F,GA,Independent,christine.boyd@email.com,2002-08-15,2024-11-05,,,,,,,,,
VOT2657,Ronald,Mason,39,M,VA,Democrat,ronald.mason@email.com,2011-12-28,2024-11-05,,,,,,,,,
VOT2658,Jessica,Morales,53,F,WA,Republican,jessica.morales@email.com,2003-05-10,2020-11-03,,,,,,,,,
VOT2659,Kenneth,Kennedy,45,M,AZ,Independent,kenneth.kennedy@email.com,2008-09-22,2024-11-05,,,,,,,,,
VOT266,Amara,Kennedy,40,F,CT,Democrat,amara.kennedy@email.com,2012-03-05,2024-11-05,,,,,,,,,
VOT2660,Maria,Warren,30,F,MA,Democrat,maria.warren@email.com,2018-02-05,2024-11-05,,,,,,,,,
VOT2661,Donald,Dixon,48,M,TN,Republican,donald.dixon@email.com,2007-06-18,2022-11-08,,,,,,,,,
VOT2662,Sharon,Ramos,43,F,MO,Independent,sharon.ramos@email.com,2009-10-30,2024-11-05,,,,,,,,,
VOT2663,Frank,Reyes,36,M,MD,Democrat,frank.reyes@email.com,2013-03-15,2024-11-05,,,,,,,,,
VOT2664,Carol,Burns,61,F,CO,Republican,carol.burns@email.com,1995-07-25,2024-11-05,,,,,,,,,
VOT2665,Larry,Gordon,41,M,OR,Independent,larry.gordon@email.com,2010-12-08,2020-11-03,,,,,,,,,
VOT2666,Sandra,Shaw,34,F,NV,Democrat,sandra.shaw@email.com,2015-04-20,2024-11-05,,,,,,,,,
VOT2667,Edward,Holmes,50,M,CT,Republican,edward.holmes@email.com,2004-08-05,2024-11-05,,,,,,,,,
VOT2668,Laura,Rice,47,F,NJ,Independent,laura.rice@email.com,2007-01-18,2022-11-08,,,,,,,,,
VOT2669,Mark,Robertson,32,M,IN,Democrat,mark.robertson@email.com,2016-05-30,2024-11-05,,,,,,,,,
VOT267,Finn,Warren,36,M,NJ,Republican,finn.warren@email.com,2013-07-18,2024-11-05,,,,,,,,,
VOT2670,Joyce,Hunt,56,F,WI,Republican,joyce.hunt@email.com,2000-10-12,2024-11-05,,,,,,,,,
VOT2671,Raymond,Black,38,M,SC,Independent,raymond.black@email.com,2012-02-25,2024-11-05,,,,,,,,,
VOT2672,Deborah,Daniels,45,F,AL,Democrat,deborah.daniels@email.com,2008-07-08,2020-11-03,,,,,,,,,
VOT2673,George,Palmer,60,M,LA,Republican,george.palmer@email.com,1998-11-20,2024-11-05,,,,,,,,,
VOT2674,Patricia,Mills,31,F,KY,Independent,patricia.mills@email.com,2017-04-02,2024-11-05,,,,,,,,,
VOT2675,Roger,Nichols,49,M,OK,Democrat,roger.nichols@email.com,2006-08-15,2022-11-08,,,,,,,,,
VOT2676,Kimberly,Grant,44,F,AR,Republican,kimberly.grant@email.com,2009-12-28,2024-11-05,,,,,,,,,
VOT2677,Arthur,Knight,35,M,IA,Independent,arthur.knight@email.com,2014-05-10,2024-11-05,,,,,,,,,
VOT2678,Ruth,Ferguson,52,F,MS,Democrat,ruth.ferguson@email.com,2004-09-22,2024-11-05,,,,,,,,,
VOT2679,Joseph,Rose,39,M,UT,Republican,joseph.rose@email.com,2011-02-05,2020-11-03,,,,,,,,,
VOT268,Willow,Dixon,54,F,IN,Independent,willow.dixon@email.com,2001-11-30,2020-11-03,,,,,,,,,
VOT2680,Margaret,Stone,29,F,KS,Independent,margaret.stone@email.com,2018-06-18,2024-11-05,,,,,,,,,
VOT2681,Fred,Hawkins,47,M,NE,Democrat,fred.hawkins@email.com,2007-10-30,2024-11-05,,,,,,,,,
VOT2682,Carolyn,Dunn,42,F,NM,Republican,carolyn.dunn@email.com,2010-03-15,2022-11-08,,,,,,,,,
VOT2683,Richard,Sims,37,M,WV,Independent,richard.sims@email.com,2013-07-25,2024-11-05,,,,,,,,,
